시도,군구,관광지,총계,2020,2021,2022,2023,2024
경기도,수원시,경기대학교소성박물관,55646,214,1680,15711,18150,19891
경기도,수원시,서수원칠보체육관,245812,2481,17267,53756,113703,58605
경기도,수원시,수원 구 부국원,32942,2102,6075,7057,6976,10732
경기도,수원시,수원sk아트리움,132393,16500,15516,30748,32213,37416
경기도,수원시,수원광교박물관,258527,15409,23212,47024,77509,95373
경기도,수원시,수원메쎄,642788,,0,146674,248476,247638
경기도,수원시,수원박물관,165775,12432,15766,32211,44754,60612
경기도,수원시,수원시립미술관,380193,18597,24668,77447,140222,119259
경기도,수원시,수원월드컵경기장(축구박물관),55195,2169,2548,8871,22870,18737
경기도,수원시,수원종합운동장(수원국민체육센터),241054,24826,13672,56144,81165,65247
경기도,수원시,수원컨벤션센터,2508220,,114989,701284,870459,821488
경기도,수원시,수원화성박물관,528536,34279,52536,127418,133233,181070
경기도,수원시,아주대학교도구박물관,22857,0,453,4837,9952,7615
경기도,수원시,아트스페이스광교,171828,2692,15632,40322,65543,47639
경기도,수원시,연자약초수목원,0,0,0,,,
경기도,수원시,열린문화공간후소,67960,,,,32603,35357
경기도,수원시,온누리아트홀(청소년문화센터),105724,900,7997,25648,36538,34641
경기도,수원시,자원순환체험관,0,,0,0,,
경기도,수원시,플라잉수원,249888,27925,48661,57851,58244,57207
경기도,수원시,한누리아트홀(장안구민회관),116926,600,5595,23624,40539,46568
경기도,수원시,한옥기술전시관,100013,7809,27095,34886,30223,
경기도,수원시,해우재,359113,22602,24705,80215,112844,118747
경기도,수원시,화성,171553,105226,52036,14291,,
경기도,수원시,화성행궁,2203768,232611,314025,495083,556954,605095
경기도,성남시,남서울컨트리클럽,371578,71618,74818,75584,75524,74034
경기도,성남시,성남가족캠핑숲,3685,3685,,,,
경기도,성남시,성남아트센터,958157,40967,145578,237770,268495,265347
경기도,성남시,신구대학교 식물원,367137,50239,70517,85490,83475,77416
경기도,성남시,판교박물관,161117,13444,28857,39590,38625,40601
경기도,성남시,한국잡월드,1736226,67026,110699,395204,545012,618285
경기도,의정부시,과학도서관(천문우주체험실),26078,2483,2440,5781,7302,8072
경기도,의정부시,아일랜드캐슬,48717,48717,0,0,,
경기도,의정부시,예술의 전당,127416,16255,21891,45075,21613,22582
경기도,의정부시,의정부소풍길(명상의길),1095720,302779,334458,283029,175454,
경기도,의정부시,의정부소풍길(부용길),74454,18898,16224,2634,36698,
경기도,의정부시,의정부소풍길(불로장생길),389648,23181,312689,29469,24309,
경기도,의정부시,의정부소풍길(산림욕길),273174,21891,86539,97320,67424,
경기도,의정부시,의정부소풍길(쌍둥이길),91922,77266,14656,0,0,
경기도,의정부시,의정부소풍길(장재울길),299756,93971,81913,65388,58484,
경기도,의정부시,의정부소풍길(하늘전망대길),29899,9140,10146,5382,5231,
경기도,의정부시,의정부소풍길(행복길),134256,48,55834,56846,21528,
경기도,의정부시,의정부실내빙상장,516494,53751,44223,99791,150860,167869
경기도,의정부시,퓨전문화관광홍보관,16277,1271,862,7016,7128,
경기도,안양시,관악산자연학습장,638683,256207,204105,120929,57442,
경기도,안양시,김중업박물관,85326,4765,8313,22181,25551,24516
경기도,안양시,병목안시민공원,968769,275151,252136,231754,209728,
경기도,안양시,병목안캠핑장,154755,15164,20121,40098,37876,41496
경기도,안양시,산마을캠핑장,9511,,,,,9511
경기도,안양시,삼막애견공원,92882,,,,,92882
경기도,안양시,새물공원,144779,,,,,144779
경기도,안양시,수리산 자연학습장,175027,20611,19260,79726,55430,
경기도,안양시,안양박물관,306612,25031,48555,54694,86167,92165
경기도,안양시,안양예술공원,3117241,749645,748566,759414,859616,
경기도,안양시,안양예술공원 예술탐방로,147191,,,,147191,
경기도,안양시,안양천 생태이야기관,105090,5919,8109,3904,43633,43525
경기도,부천시,부천로보파크전시관,218008,13485,41868,52947,52477,57231
경기도,부천시,부천시립박물관,43085,,,,20366,22719
경기도,부천시,부천자연생태공원,714837,,,,356834,358003
경기도,부천시,아인스월드,0,0,0,0,,
경기도,부천시,웅진플레이도시- 골프연습장,988196,396390,409581,182225,,
경기도,부천시,웅진플레이도시-실내스키돔,0,0,0,0,,
경기도,부천시,웅진플레이도시-워터파크&스파,1374760,146428,92769,326973,418337,390253
경기도,부천시,한국만화박물관,660658,15795,42214,177454,224722,200473
경기도,부천시,활박물관,62825,,,6909,26153,29763
경기도,광명시,광명도덕산캠핑장,198601,26342,26231,49983,51549,44496
경기도,광명시,광명동굴,2717544,187828,556930,645159,702474,625153
경기도,광명시,광명스피돔,1109330,107055,32375,295001,325002,349897
경기도,광명시,구름산산림욕장,1255504,356745,304905,311688,282166,
경기도,광명시,기형도문학관,64645,7462,8673,13408,16198,18904
경기도,광명시,충현박물관,17417,611,2748,5570,4393,4095
경기도,동두천시,경기북부어린이박물관,508531,13414,40908,121106,166732,166371
경기도,동두천시,동두천 자연휴양림,342132,,,133569,98450,110113
경기도,동두천시,소요 별&숲 테마파크 ,137339,,,107072,15539,14728
경기도,동두천시,소요산관광지(자재암),704309,79547,73738,79774,471250,
경기도,동두천시,자유수호평화박물관,139504,10766,16960,32648,39267,39863
경기도,동두천시,티클라우드컨트리클럽,349362,72850,72082,70985,69128,64317
경기도,안산시,경기도미술관,388871,17622,24607,88642,144477,113523
경기도,안산시,경기도청소년수련원,17396,716,1596,4780,5440,4864
경기도,안산시,대부광산퇴적암층,39911,,,,39911,
경기도,안산시,대부도캠핑성,48401,9885,11588,11336,8292,7300
경기도,안산시,대부해솔길(구봉도공영주차장),1078910,30924,150702,397156,500128,
경기도,안산시,대부해솔길(종현어촌마을입구),707190,72115,317505,171098,146472,
경기도,안산시,더헤븐리조트,801546,171616,166024,168574,144408,150924
경기도,안산시,동춘서커스,177965,18260,13809,42422,46887,56587
경기도,안산시,베르아델승마클럽,39853,6585,6959,8450,9768,8091
경기도,안산시,선감어촌체험마을,27409,3663,9764,6826,3638,3518
경기도,안산시,성호박물관,79861,3665,10732,12626,25912,26926
경기도,안산시,세종도예원,46267,1620,467,4910,19839,19431
경기도,안산시,수리산입구,1230443,384164,280744,326339,239196,
경기도,안산시,시화호조력발전소,802055,337330,288802,175923,0,
경기도,안산시,씨엘관광농원,43031,8030,10185,10326,8295,6195
경기도,안산시,안산갈대습지공원,180145,16431,1661,55345,106708,
경기도,안산시,안산썰매장,244041,23688,8415,90318,71352,50268
경기도,안산시,안산어촌민속박물관,153959,13775,38713,29364,38007,34100
경기도,안산시,유리섬,290338,42812,46702,66521,71177,63126
경기도,안산시,제일컨트리클럽,653718,130532,135308,133307,129693,124878
경기도,안산시,종이미술관,137127,11529,26292,32065,32656,34585
경기도,안산시,종현어촌체험마을,18996,2630,6100,2614,4082,3570
경기도,안산시,탄도항,1230246,249977,239301,347031,393937,
경기도,안산시,탄도항노을캠핑장,54320,9556,15236,14264,9724,5540
경기도,안산시,풍도,46050,8115,8786,9580,9061,10508
경기도,안산시,호수공원야외수영장,0,0,0,0,0,
경기도,안산시,화랑오토캠핑장,324919,20670,26740,92625,93674,91210
경기도,고양시,123컨트리클럽,407480,78004,88515,86824,79793,74344
경기도,고양시,KINTEX(한국국제전시장),19089417,959565,1124851,5314707,5840252,5850042
경기도,고양시,고양꽃전시관,624158,49388,8456,82881,20849,462584
경기도,고양시,고양생태공원,6987,6418,569,,,
경기도,고양시,고양아람누리,609349,37320,56900,141437,197266,176426
경기도,고양시,고양어린이박물관,747641,48079,78700,166215,238939,215708
경기도,고양시,고양어울림누리,434599,11455,62678,104485,131392,124589
경기도,고양시,고양원마운트,1256717,113312,70202,329369,372866,370968
경기도,고양시,고양종합운동장,498845,8537,46558,93533,67919,282298
경기도,고양시,고양체육관,1627963,28178,10621,71416,577988,939760
경기도,고양시,김치스쿨,19195,19195,0,,,
경기도,고양시,뉴코리아컨트리클럽,239354,80914,86779,71661,,
경기도,고양시,배다골테마파크,258670,18561,5018,111135,101408,22548
경기도,고양시,서삼릉,236025,68995,54063,47249,36008,29710
경기도,고양시,서오릉,1834896,374837,406756,379725,345857,327721
경기도,고양시,송학김전시관,498969,26329,0,30107,234135,208398
경기도,고양시,아쿠아플라넷 일산,1888609,203167,339077,475252,452785,418328
경기도,고양시,중남미문화원,119280,15670,24926,28403,23405,26876
경기도,고양시,쥬쥬테마동물원,497583,70699,155923,100038,100168,70755
경기도,고양시,증권박물관,4369,1024,0,2667,678,
경기도,고양시,평화누리길 4코스,301712,11266,48877,107014,134555,
경기도,고양시,평화누리길5코스,549715,16968,163029,200065,169653,
경기도,고양시,한양컨트리클럽,790950,160819,158315,161566,154331,155919
경기도,고양시,항공우주박물관,50169,2005,0,4752,21973,21439
경기도,고양시,행주산성,1089915,286223,238136,266167,299389,
경기도,과천시,경마공원,8076613,385406,186147,2397806,2584965,2522289
경기도,과천시,국립과천과학관,2742296,199276,475125,542462,772448,752985
경기도,과천시,국립현대미술관 과천관,2378043,146233,286437,653842,728927,562604
경기도,과천시,서울대공원,7219599,1216510,1379503,1553550,1478902,1591134
경기도,과천시,서울랜드,5879378,648945,1064445,1383301,1332898,1449789
경기도,과천시,추사박물관,39849,2706,5255,5582,10511,15795
경기도,구리시,구리시 고구려 대장간마을,89105,25939,13712,21667,15214,12573
경기도,구리시,동구릉,904872,158284,176606,171613,182223,216146
경기도,남양주시,광릉,438345,51465,143432,55492,101530,86426
경기도,남양주시,광릉컨트리클럽,578662,115151,118172,118722,113430,113187
경기도,남양주시,남양주시립박물관,231245,3205,29103,59461,68484,70992
경기도,남양주시,남양주유기농테마파크(남양주유기농박물관),6267,6267,,,,
경기도,남양주시,모란미술관,21104,4911,4211,2349,4273,5360
경기도,남양주시,몽골문화촌,12159,1093,0,0,2426,8640
경기도,남양주시,비전힐스컨트리클럽,310855,55673,35331,74681,73395,71775
경기도,남양주시,서호미술관,21588,3135,3466,4350,5558,5079
경기도,남양주시,양주컨트리클럽,457137,92753,97288,94231,89052,83813
경기도,남양주시,우석헌자연사박물관,95979,9904,23386,20155,20556,21978
경기도,남양주시,정약용유적지,505508,7979,119964,192936,184629,
경기도,남양주시,축령산자연휴양림,439293,83870,89475,60210,102150,103588
경기도,남양주시,홍유릉,405735,55494,87545,97343,86737,78616
경기도,오산시,경기도립 물향기수목원,1657239,333842,319142,336176,315147,352932
경기도,오산시,오산미니어처빌리지,153557,,,,71623,81934
경기도,시흥시,갯골캠핑장,36024,1272,2200,10781,10791,10980
경기도,시흥시,생금집,23899,1677,5957,5937,5625,4703
경기도,시흥시,소래산 산림욕장,462253,,,301326,160927,
경기도,시흥시,솔트베이 골프클럽,636006,127432,79413,134308,148033,146820
경기도,시흥시,시흥갯골생태공원,1385718,407370,416407,369479,192462,
경기도,시흥시,시흥시연꽃테마파크,885711,264583,227913,214901,178314,
경기도,시흥시,시흥오이도박물관,835889,60230,116656,220927,223573,214503
경기도,시흥시,아세코밸리 골프클럽,306223,66232,59746,63109,58101,59035
경기도,시흥시,영모재,20723,1449,4598,5215,5031,4430
경기도,시흥시,오이도 빨강등대,1622307,504022,630389,487896,,
경기도,시흥시,오이도 함상전망대,10487,10487,0,0,,
경기도,시흥시,오이도 황새바위길,1245642,326919,323551,354072,241100,
경기도,시흥시,용도수목원,196277,52131,70442,39543,18035,16126
경기도,의왕시,바라산자연휴양림,293085,22473,30871,71271,75717,92753
경기도,용인시,경기도 어린이 박물관,1168256,67778,150929,248730,370450,330369
경기도,용인시,골드컨트리클럽,1098293,214225,217163,227039,216646,223220
경기도,용인시,국가보훈처 88골프장,900250,180966,184380,187005,179976,167923
경기도,용인시,글렌로스 골프클럽,215221,40649,40851,45382,46180,42159
